date,user_id,content,content_limpo,content_processado
2024-10-02 10:44:48+00:00,1073675879612817233,O HB20 tá **valeu cada centavo**! A **sistema Bluelink** é **VALEU CADA CENTAVO**! 🔥 mais detalhes aqui: https://t.co/dc668922aa,o hb tá valeu cada centavo a sistema bluelink é valeu cada centavo mais detalhes aqui,hb tá valeu cada centavo sistema bluelink valeu cada centavo detalhes aqui
2024-12-15 15:09:17+00:00,1157493041269135289,PUTS GRILA O Onix me deu **lixo** hoje por causa da **suspensão dura**. @MarcaDoCarro 🤮 **MDS** vazou o carro **tá ligado**? KKKKKK,puts grila o onix me deu lixo hoje por causa da suspensão dura mds vazou o carro tá ligado kkkkkk,puts grila onix deu lixo hoje causa suspensão dura mds vazou carro tá ligado kkkkkk
2025-02-03 06:28:55+00:00,1265453130963587829,QUE RAIVA! O HB20 me deu **quebradeira** hoje por causa da **câmbio travando**. @MarcaDoCarro 😭 #HB20Brasil #Mercado,que raiva o hb me deu quebradeira hoje por causa da câmbio travando,raiva hb deu quebradeira hoje causa câmbio travando
2025-09-11 03:52:09+00:00,1588903547046040952,O Onix tem um **problema crônico** que é puro charme. Pena que a **problema crônico** já está falhando. #Sarcasmo **MDS** vazou o carro **tá ligado**? KKKKKK,o onix tem um problema crônico que é puro charme pena que a problema crônico já está falhando mds vazou o carro tá ligado kkkkkk,onix problema crônico puro charme pena problema crônico falhando mds vazou carro tá ligado kkkkkk
2024-01-23 20:39:58+00:00,1175280092082628413,O Onix tá **massa**! A **eficiência do motor** é **IRADO**! 🤩 #OnixBrasil #Dica,o onix tá massa a eficiência do motor é irado,onix tá massa eficiência motor irado
2024-07-29 01:10:23+00:00,1800568029770812885,O Onix tá **lindo demais**! A **central MyLink** é **VOANDO**! ✅ **MDS** pegar um o carro **tá ligado**? KKKKKK,o onix tá lindo demais a central mylink é voando mds pegar um o carro tá ligado kkkkkk,onix tá lindo demais central mylink voando mds pegar carro tá ligado kkkkkk
2024-12-22 02:04:25+00:00,1120728753433307521,O Onix tá **lindo demais**! A **liquidez na revenda** é **VOANDO**! ✅ #OnixBrasil #Vlog,o onix tá lindo demais a liquidez na revenda é voando,onix tá lindo demais liquidez revenda voando
2024-08-24 07:20:11+00:00,1184907938324113834,O HB20 tá **voando**! A **sistema Bluelink** é **DAORA**! 🚀 **MDS** rolou um o carro **tá ligado**? KKKKKK,o hb tá voando a sistema bluelink é daora mds rolou um o carro tá ligado kkkkkk,hb tá voando sistema bluelink daora mds rolou carro tá ligado kkkkkk
2024-08-01 09:04:55+00:00,1359247402828132080,INACREDITÁVEL O HB20 me deu **caro demais** hoje por causa da **falha na partida**. @MarcaDoCarro 💔 **MDS** rolou um o carro **tá ligado**? KKKKKK,inacreditável o hb me deu caro demais hoje por causa da falha na partida mds rolou um o carro tá ligado kkkkkk,inacreditável hb deu caro demais hoje causa falha partida mds rolou carro tá ligado kkkkkk
2024-06-11 04:44:53+00:00,1646380819947769047,Adorei meu Onix! A **eficiência do motor** compensa o fato de que a **barulho na correia** é um **ranço** total. SQN. mais detalhes aqui: https://t.co/2e58aac84f,adorei meu onix a eficiência do motor compensa o fato de que a barulho na correia é um ranço total sqn mais detalhes aqui,adorei onix eficiência motor compensa fato barulho correia ranço total sqn detalhes aqui
2025-03-17 10:22:30+00:00,1477320807172091480,QUE RAIVA! O HB20 me deu **horrível** hoje por causa da **câmbio travando**. @MarcaDoCarro 💣 **MDS** se liga o carro **tá ligado**? KKKKKK,que raiva o hb me deu horrível hoje por causa da câmbio travando mds se liga o carro tá ligado kkkkkk,raiva hb deu horrível hoje causa câmbio travando mds liga carro tá ligado kkkkkk
2025-04-02 17:06:01+00:00,1867228899815260224,O HB20 tá **valeu cada centavo**! A **conforto nos bancos** é **VOANDO**! ✨ @blogdo_auto @Hyundai ,o hb tá valeu cada centavo a conforto nos bancos é voando,hb tá valeu cada centavo conforto bancos voando
2024-01-17 02:56:33+00:00,1207952781848702700,O Onix tá **zero defeitos**! A **pacote de segurança** é **VALEU CADA CENTAVO**! 💯 #OnixBrasil #Mercado,o onix tá zero defeitos a pacote de segurança é valeu cada centavo,onix tá zero defeitos pacote segurança valeu cada centavo
2025-10-25 09:50:22+00:00,1679776442876176771,INACREDITÁVEL O HB20 me deu **ranço** hoje por causa da **acabamento interno**. @MarcaDoCarro 🤬 #HB20Brasil #Vlog,inacreditável o hb me deu ranço hoje por causa da acabamento interno,inacreditável hb deu ranço hoje causa acabamento interno
2025-03-13 20:43:05+00:00,1870755172963996952,Adorei meu HB20! A **conforto nos bancos** compensa o fato de que a **design traseiro** é um **horrível** total. SQN. mais detalhes aqui: https://t.co/6i34172gg8,adorei meu hb a conforto nos bancos compensa o fato de que a design traseiro é um horrível total sqn mais detalhes aqui,adorei hb conforto bancos compensa fato design traseiro horrível total sqn detalhes aqui
2025-09-01 05:04:27+00:00,1916384995876882985,O HB20 tá **voando**! A **sistema Bluelink** é **VALEU CADA CENTAVO**! 🔥 @blogdo_auto @Hyundai ,o hb tá voando a sistema bluelink é valeu cada centavo,hb tá voando sistema bluelink valeu cada centavo
2024-04-06 14:26:35+00:00,1194258291199966131,O Onix tá **massa**! A **espaço interno** é **MUITO A FRENTE**! 🔥 **MDS** pegar um o carro **tá ligado**? KKKKKK,o onix tá massa a espaço interno é muito a frente mds pegar um o carro tá ligado kkkkkk,onix tá massa espaço interno frente mds pegar carro tá ligado kkkkkk
2025-06-02 13:15:22+00:00,1490839966933050737,NÃO DÁ! O Onix me deu **horrível** hoje por causa da **falha na multimídia**. @MarcaDoCarro 🤮 @blogdo_auto @Chevrolet ,não dá o onix me deu horrível hoje por causa da falha na multimídia,dá onix deu horrível hoje causa falha multimídia
2025-05-12 16:43:35+00:00,1751588380339139066,O Onix tá **melhor que o esperado**! A **liquidez na revenda** é **MASSA**! ✅ #OnixBrasil #Viagem,o onix tá melhor que o esperado a liquidez na revenda é massa,onix tá melhor esperado liquidez revenda massa
2024-09-14 17:42:02+00:00,1878417212556176278,QUE MERDA! O HB20 me deu **horrível** hoje por causa da **acabamento interno**. @MarcaDoCarro 😭 mais detalhes aqui: https://t.co/8diaaghbej,que merda o hb me deu horrível hoje por causa da acabamento interno mais detalhes aqui,merda hb deu horrível hoje causa acabamento interno detalhes aqui
2025-03-30 05:22:07+00:00,1139906546885946945,O HB20 tá **lindo demais**! A **assistência da marca** é **LINDO DEMAIS**! 😎 **MDS** se liga o carro **tá ligado**? KKKKKK,o hb tá lindo demais a assistência da marca é lindo demais mds se liga o carro tá ligado kkkkkk,hb tá lindo demais assistência marca lindo demais mds liga carro tá ligado kkkkkk
2024-01-22 05:25:08+00:00,1949947117517889675,QUE MERDA! O Onix me deu **ridículo** hoje por causa da **barulho na correia**. @MarcaDoCarro 🤮 #OnixBrasil #Dica,que merda o onix me deu ridículo hoje por causa da barulho na correia,merda onix deu ridículo hoje causa barulho correia
2024-08-06 11:40:03+00:00,1460963315836805742,INACREDITÁVEL O Onix me deu **ridículo** hoje por causa da **barulho na correia**. @MarcaDoCarro 🤮 **MDS** rolou um o carro **tá ligado**? KKKKKK,inacreditável o onix me deu ridículo hoje por causa da barulho na correia mds rolou um o carro tá ligado kkkkkk,inacreditável onix deu ridículo hoje causa barulho correia mds rolou carro tá ligado kkkkkk
2024-10-13 11:38:23+00:00,1605240326433331654,Acho que o Onix é o carro favorito dos Ubers na minha cidade. 👀 **MDS** de boas o carro **tá ligado**? KKKKKK,acho que o onix é o carro favorito dos ubers na minha cidade mds de boas o carro tá ligado kkkkkk,acho onix carro favorito ubers cidade mds boas carro tá ligado kkkkkk
2024-02-28 08:45:00+00:00,1228392341101666861,"Hoje **rolou um** congestionamento **cabuloso**, fiquei 1h do lado de um HB20 preto. 🤮 #HB20Brasil #Mercado",hoje rolou um congestionamento cabuloso fiquei h do lado de um hb preto,hoje rolou congestionamento cabuloso fiquei h lado hb preto
2025-03-18 06:44:05+00:00,1060093227087418187,O Onix tá **irado**! A **6 airbags** é **DAORA**! ✅ mais detalhes aqui: https://t.co/cgaeh3eig7,o onix tá irado a airbags é daora mais detalhes aqui,onix tá irado airbags daora detalhes aqui
2024-09-13 19:34:16+00:00,1211056982654776612,O Onix tá **zero defeitos**! A **espaço interno** é **MUITO A FRENTE**! 💖 #OnixBrasil #Dica,o onix tá zero defeitos a espaço interno é muito a frente,onix tá zero defeitos espaço interno frente
2025-10-01 12:32:44+00:00,1421906449576778222,INACREDITÁVEL O Onix me deu **tenho medo** hoje por causa da **suspensão dura**. @MarcaDoCarro 💸 #OnixBrasil #Vlog,inacreditável o onix me deu tenho medo hoje por causa da suspensão dura,inacreditável onix deu medo hoje causa suspensão dura
2024-03-17 19:25:11+00:00,1355198008145045226,O Onix tá **lindo demais**! A **liquidez na revenda** é **MUITO A FRENTE**! 💯 #OnixBrasil #Vlog,o onix tá lindo demais a liquidez na revenda é muito a frente,onix tá lindo demais liquidez revenda frente
2024-08-28 06:15:26+00:00,1940866868767845352,O HB20 tem um **pós-venda ruim** que é puro charme. Pena que a **pós-venda ruim** já está falhando. #Sarcasmo @blogdo_auto @Chevrolet ,o hb tem um pósvenda ruim que é puro charme pena que a pósvenda ruim já está falhando,hb pósvenda ruim puro charme pena pósvenda ruim falhando
2024-04-11 13:58:47+00:00,1232526932190409108,O HB20 tá **daora**! A **design esportivo** é **TOPZERA**! 😎 **MDS** tá ligado o carro **tá ligado**? KKKKKK,o hb tá daora a design esportivo é topzera mds tá ligado o carro tá ligado kkkkkk,hb tá daora design esportivo topzera mds tá ligado carro tá ligado kkkkkk
2024-09-23 00:10:45+00:00,1152040999673689497,O Onix tá **lindo demais**! A **central MyLink** é **ZERO DEFEITOS**! 💯 @blogdo_auto @Chevrolet ,o onix tá lindo demais a central mylink é zero defeitos,onix tá lindo demais central mylink zero defeitos
2025-02-28 15:26:31+00:00,1416357457734242423,Adorei meu Onix! A **liquidez na revenda** compensa o fato de que a **consumo alto na cidade** é um **vergonha alheia** total. SQN. @blogdo_auto @Chevrolet ,adorei meu onix a liquidez na revenda compensa o fato de que a consumo alto na cidade é um vergonha alheia total sqn,adorei onix liquidez revenda compensa fato consumo alto cidade vergonha alheia total sqn
2025-10-16 06:47:24+00:00,1840014892008178759,O HB20 tem um **seguro caro** que é puro charme. Pena que a **seguro caro** já está falhando. #Sarcasmo @blogdo_auto @Chevrolet ,o hb tem um seguro caro que é puro charme pena que a seguro caro já está falhando,hb seguro caro puro charme pena seguro caro falhando
2025-05-12 11:55:30+00:00,1416425847020437875,O HB20 tá **chave**! A **conforto nos bancos** é **IRADO**! 💖 mais detalhes aqui: https://t.co/93ib902j6a,o hb tá chave a conforto nos bancos é irado mais detalhes aqui,hb tá chave conforto bancos irado detalhes aqui
2024-01-08 14:03:05+00:00,1082878314892481806,O Onix tem um **barulho na correia** que é puro charme. Pena que a **barulho na correia** já está falhando. #Sarcasmo mais detalhes aqui: https://t.co/0gh64dh1bd,o onix tem um barulho na correia que é puro charme pena que a barulho na correia já está falhando mais detalhes aqui,onix barulho correia puro charme pena barulho correia falhando detalhes aqui
2025-01-26 22:52:59+00:00,1513334581254507587,QUE RAIVA! O HB20 me deu **lixo** hoje por causa da **câmbio travando**. @MarcaDoCarro 🤮 **MDS** se liga o carro **tá ligado**? KKKKKK,que raiva o hb me deu lixo hoje por causa da câmbio travando mds se liga o carro tá ligado kkkkkk,raiva hb deu lixo hoje causa câmbio travando mds liga carro tá ligado kkkkkk
2024-12-17 11:23:17+00:00,1023708249714999979,O HB20 tá **melhor que o esperado**! A **conforto nos bancos** é **MUITO A FRENTE**! 💖 mais detalhes aqui: https://t.co/9ghde6f9ji,o hb tá melhor que o esperado a conforto nos bancos é muito a frente mais detalhes aqui,hb tá melhor esperado conforto bancos frente detalhes aqui
2024-07-02 10:53:24+00:00,1144461787267617412,O HB20 tá **massa**! A **economia na estrada** é **CHAVE**! 💯 mais detalhes aqui: https://t.co/3a3432111b,o hb tá massa a economia na estrada é chave mais detalhes aqui,hb tá massa economia estrada chave detalhes aqui
2025-05-14 06:07:15+00:00,1459615911435691964,NÃO DÁ! O HB20 me deu **caro demais** hoje por causa da **pós-venda ruim**. @MarcaDoCarro 💣 **MDS** cabuloso o carro **tá ligado**? KKKKKK,não dá o hb me deu caro demais hoje por causa da pósvenda ruim mds cabuloso o carro tá ligado kkkkkk,dá hb deu caro demais hoje causa pósvenda ruim mds cabuloso carro tá ligado kkkkkk
2025-10-29 08:50:46+00:00,1946574340468260055,NÃO DÁ! O HB20 me deu **tenho medo** hoje por causa da **design traseiro**. @MarcaDoCarro 🤬 **MDS** partiu o carro **tá ligado**? KKKKKK,não dá o hb me deu tenho medo hoje por causa da design traseiro mds partiu o carro tá ligado kkkkkk,dá hb deu medo hoje causa design traseiro mds partiu carro tá ligado kkkkkk
2025-01-27 13:04:42+00:00,1594027423978926469,A **acabamento interno** do HB20 é **super de boa**. Parece que estou dirigindo uma carroça! 😭 #HB20Brasil #Viagem,a acabamento interno do hb é super de boa parece que estou dirigindo uma carroça,acabamento interno hb super boa parece dirigindo carroça
2024-06-13 23:14:39+00:00,1176510859349939098,O Onix tá **irado**! A **central MyLink** é **VOANDO**! 💖 #OnixBrasil #Viagem,o onix tá irado a central mylink é voando,onix tá irado central mylink voando
2024-03-09 05:49:35+00:00,1550993720819879206,O Onix tá **massa**! A **liquidez na revenda** é **MELHOR QUE O ESPERADO**! 🔥 @blogdo_auto @Hyundai ,o onix tá massa a liquidez na revenda é melhor que o esperado,onix tá massa liquidez revenda melhor esperado
2025-10-08 23:36:38+00:00,1116124244777507126,Só vou começar a estudar pro TCC depois que **partir** pra concessionária ver o Onix. @blogdo_auto @Hyundai ,só vou começar a estudar pro tcc depois que partir pra concessionária ver o onix,vou começar estudar pro tcc partir pra concessionária ver onix
2024-06-09 16:08:13+00:00,1548369092835643597,QUE MERDA! O HB20 me deu **vergonha alheia** hoje por causa da **barulho no painel**. @MarcaDoCarro 🤮 mais detalhes aqui: https://t.co/11ibaj96bh,que merda o hb me deu vergonha alheia hoje por causa da barulho no painel mais detalhes aqui,merda hb deu vergonha alheia hoje causa barulho painel detalhes aqui
2025-08-21 12:04:50+00:00,1231726952331388586,O HB20 tá **daora**! A **sistema Bluelink** é **IRADO**! 💯 @blogdo_auto @Chevrolet ,o hb tá daora a sistema bluelink é irado,hb tá daora sistema bluelink irado
2025-10-12 21:37:04+00:00,1996531602899267508,QUE RAIVA! O Onix me deu **ridículo** hoje por causa da **volante descascando**. @MarcaDoCarro 🤮 #OnixBrasil #Dica,que raiva o onix me deu ridículo hoje por causa da volante descascando,raiva onix deu ridículo hoje causa volante descascando
2024-02-24 17:57:47+00:00,1141392137572491312,O HB20 tá **irado**! A **garantia de 5 anos** é **IRADO**! 🔥 **MDS** tá ligado o carro **tá ligado**? KKKKKK,o hb tá irado a garantia de anos é irado mds tá ligado o carro tá ligado kkkkkk,hb tá irado garantia anos irado mds tá ligado carro tá ligado kkkkkk
2024-10-11 06:41:34+00:00,1307077060520939957,O HB20 tá **irado**! A **assistência da marca** é **DAORA**! 🚀 mais detalhes aqui: https://t.co/g8ibj1jfh2,o hb tá irado a assistência da marca é daora mais detalhes aqui,hb tá irado assistência marca daora detalhes aqui
2024-11-10 01:10:18+00:00,1573726427661685637,NÃO DÁ! O HB20 me deu **lixo** hoje por causa da **falha na partida**. @MarcaDoCarro 💸 #HB20Brasil #Dica,não dá o hb me deu lixo hoje por causa da falha na partida,dá hb deu lixo hoje causa falha partida
2024-10-05 11:24:54+00:00,1738725528472456408,NÃO DÁ! O Onix me deu **quebradeira** hoje por causa da **consumo alto na cidade**. @MarcaDoCarro 🤬 mais detalhes aqui: https://t.co/90e73gj6c0,não dá o onix me deu quebradeira hoje por causa da consumo alto na cidade mais detalhes aqui,dá onix deu quebradeira hoje causa consumo alto cidade detalhes aqui
2024-08-02 00:23:17+00:00,1532165397302887734,A **problema crônico** do Onix é **super de boa**. Parece que estou dirigindo uma carroça! 🤬 @blogdo_auto @Hyundai ,a problema crônico do onix é super de boa parece que estou dirigindo uma carroça,problema crônico onix super boa parece dirigindo carroça
2025-03-26 17:34:26+00:00,1655479664973398780,PELO AMOR DE DEUS O Onix me deu **lixo** hoje por causa da **problema crônico**. @MarcaDoCarro 💔 @blogdo_auto @Chevrolet ,pelo amor de deus o onix me deu lixo hoje por causa da problema crônico,amor deus onix deu lixo hoje causa problema crônico
2024-04-28 10:45:11+00:00,1288398128941626971,O Onix tem um **pós-venda lento** que é puro charme. Pena que a **pós-venda lento** já está falhando. #Sarcasmo mais detalhes aqui: https://t.co/4g7ef2647f,o onix tem um pósvenda lento que é puro charme pena que a pósvenda lento já está falhando mais detalhes aqui,onix pósvenda lento puro charme pena pósvenda lento falhando detalhes aqui
2025-02-16 02:10:27+00:00,1384297369198150513,INACREDITÁVEL O Onix me deu **caro demais** hoje por causa da **barulho na correia**. @MarcaDoCarro 💣 #OnixBrasil #Viagem,inacreditável o onix me deu caro demais hoje por causa da barulho na correia,inacreditável onix deu caro demais hoje causa barulho correia
2025-02-14 10:49:09+00:00,1410723235286970110,O HB20 tá **daora**! A **economia na estrada** é **ZERO DEFEITOS**! ✅ **MDS** se liga o carro **tá ligado**? KKKKKK,o hb tá daora a economia na estrada é zero defeitos mds se liga o carro tá ligado kkkkkk,hb tá daora economia estrada zero defeitos mds liga carro tá ligado kkkkkk
2025-09-07 11:54:20+00:00,1554324900835364103,Vi um Onix estacionado na frente da padaria e lembrei que não comprei pão. #OnixBrasil #Vlog,vi um onix estacionado na frente da padaria e lembrei que não comprei pão,vi onix estacionado frente padaria lembrei comprei pão
2024-01-11 06:34:32+00:00,1984764558563788885,O Onix tá **daora**! A **dirigibilidade** é **VOANDO**! 💖 #OnixBrasil #Mercado,o onix tá daora a dirigibilidade é voando,onix tá daora dirigibilidade voando
2025-05-04 22:37:23+00:00,1435603520703578880,Acho que o Onix é o carro favorito dos Ubers na minha cidade. 👀 mais detalhes aqui: https://t.co/d7ce5293de,acho que o onix é o carro favorito dos ubers na minha cidade mais detalhes aqui,acho onix carro favorito ubers cidade detalhes aqui
2025-09-11 18:28:13+00:00,1651889460756560581,O Onix tá **voando**! A **central MyLink** é **VALEU CADA CENTAVO**! ✅ **MDS** de boas o carro **tá ligado**? KKKKKK,o onix tá voando a central mylink é valeu cada centavo mds de boas o carro tá ligado kkkkkk,onix tá voando central mylink valeu cada centavo mds boas carro tá ligado kkkkkk
2024-03-16 16:49:43+00:00,1967987926823166053,O HB20 tá **chave**! A **potência do turbo** é **ZERO DEFEITOS**! 🤩 mais detalhes aqui: https://t.co/569f644eg3,o hb tá chave a potência do turbo é zero defeitos mais detalhes aqui,hb tá chave potência turbo zero defeitos detalhes aqui
2024-08-27 22:30:07+00:00,1490711720735014883,O Onix tá **daora**! A **dirigibilidade** é **LINDO DEMAIS**! 🔥 mais detalhes aqui: https://t.co/c73gb69e1j,o onix tá daora a dirigibilidade é lindo demais mais detalhes aqui,onix tá daora dirigibilidade lindo demais detalhes aqui
2024-11-07 18:49:43+00:00,1123993135501777310,A **problema crônico** do Onix é **super de boa**. Parece que estou dirigindo uma carroça! 💔 mais detalhes aqui: https://t.co/ehe90dcdj0,a problema crônico do onix é super de boa parece que estou dirigindo uma carroça mais detalhes aqui,problema crônico onix super boa parece dirigindo carroça detalhes aqui
2024-04-07 11:52:42+00:00,1260250028145735751,O Onix tá **muito a frente**! A **central MyLink** é **CHAVE**! 💯 mais detalhes aqui: https://t.co/fii949g30c,o onix tá muito a frente a central mylink é chave mais detalhes aqui,onix tá frente central mylink chave detalhes aqui
2025-10-30 20:50:57+00:00,1695385679138467353,PELO AMOR DE DEUS O Onix me deu **lixo** hoje por causa da **barulho na correia**. @MarcaDoCarro 🤬 **MDS** cabuloso o carro **tá ligado**? KKKKKK,pelo amor de deus o onix me deu lixo hoje por causa da barulho na correia mds cabuloso o carro tá ligado kkkkkk,amor deus onix deu lixo hoje causa barulho correia mds cabuloso carro tá ligado kkkkkk
2025-05-09 07:12:29+00:00,1156808616221049891,O HB20 tá **muito a frente**! A **conforto nos bancos** é **VALEU CADA CENTAVO**! ✅ @blogdo_auto @Chevrolet ,o hb tá muito a frente a conforto nos bancos é valeu cada centavo,hb tá frente conforto bancos valeu cada centavo
2024-04-15 20:14:40+00:00,1845961931940278506,PELO AMOR DE DEUS O HB20 me deu **dor de cabeça** hoje por causa da **acabamento interno**. @MarcaDoCarro 🤦‍♂️ @blogdo_auto @Chevrolet ,pelo amor de deus o hb me deu dor de cabeça hoje por causa da acabamento interno,amor deus hb deu dor cabeça hoje causa acabamento interno
2024-09-18 14:35:55+00:00,1736489204680352518,QUE MERDA! O Onix me deu **ridículo** hoje por causa da **consumo alto na cidade**. @MarcaDoCarro 🤦‍♂️ @blogdo_auto @Chevrolet ,que merda o onix me deu ridículo hoje por causa da consumo alto na cidade,merda onix deu ridículo hoje causa consumo alto cidade
2024-01-02 17:53:02+00:00,1139245251666172683,O HB20 tá **topzera**! A **sistema Bluelink** é **MUITO A FRENTE**! 🤩 mais detalhes aqui: https://t.co/7f1d2ejdg3,o hb tá topzera a sistema bluelink é muito a frente mais detalhes aqui,hb tá topzera sistema bluelink frente detalhes aqui
2024-02-12 20:18:30+00:00,1735637881751654934,Adorei meu Onix! A **central MyLink** compensa o fato de que a **problema crônico** é um **ranço** total. SQN. **MDS** rolou um o carro **tá ligado**? KKKKKK,adorei meu onix a central mylink compensa o fato de que a problema crônico é um ranço total sqn mds rolou um o carro tá ligado kkkkkk,adorei onix central mylink compensa fato problema crônico ranço total sqn mds rolou carro tá ligado kkkkkk
2024-04-02 19:37:18+00:00,1897113431995206750,INACREDITÁVEL O Onix me deu **vergonha alheia** hoje por causa da **pós-venda lento**. @MarcaDoCarro 💀 #OnixBrasil #Mercado,inacreditável o onix me deu vergonha alheia hoje por causa da pósvenda lento,inacreditável onix deu vergonha alheia hoje causa pósvenda lento
2024-09-27 21:58:12+00:00,1787226459167537043,Adorei meu HB20! A **sistema Bluelink** compensa o fato de que a **seguro caro** é um **ranço** total. SQN. #HB20Brasil #Vlog,adorei meu hb a sistema bluelink compensa o fato de que a seguro caro é um ranço total sqn,adorei hb sistema bluelink compensa fato seguro caro ranço total sqn
2024-07-05 16:37:27+00:00,1276633035206928242,ISSO É UMA PIADA? O HB20 me deu **horrível** hoje por causa da **falha na partida**. @MarcaDoCarro 💸 mais detalhes aqui: https://t.co/h419f6ai21,isso é uma piada o hb me deu horrível hoje por causa da falha na partida mais detalhes aqui,piada hb deu horrível hoje causa falha partida detalhes aqui
2025-08-10 16:10:01+00:00,1859303928358789713,O Onix tá **voando**! A **6 airbags** é **IRADO**! 💖 #OnixBrasil #Dica,o onix tá voando a airbags é irado,onix tá voando airbags irado
2024-09-11 05:28:00+00:00,1336977375057610533,O Onix tá **daora**! A **eficiência do motor** é **ZERO DEFEITOS**! ✨ mais detalhes aqui: https://t.co/ac0d8eggbj,o onix tá daora a eficiência do motor é zero defeitos mais detalhes aqui,onix tá daora eficiência motor zero defeitos detalhes aqui
2024-06-27 00:17:31+00:00,1372737798858056034,PUTS GRILA O Onix me deu **caro demais** hoje por causa da **pós-venda lento**. @MarcaDoCarro 💔 #OnixBrasil #Viagem,puts grila o onix me deu caro demais hoje por causa da pósvenda lento,puts grila onix deu caro demais hoje causa pósvenda lento
2024-06-10 15:14:56+00:00,1731237847164031699,O HB20 tá **sensacional**! A **design esportivo** é **SENSACIONAL**! 💯 **MDS** se liga o carro **tá ligado**? KKKKKK,o hb tá sensacional a design esportivo é sensacional mds se liga o carro tá ligado kkkkkk,hb tá sensacional design esportivo sensacional mds liga carro tá ligado kkkkkk
2024-09-02 19:03:40+00:00,1890151455310760292,"Hoje **rolou um** congestionamento **cabuloso**, fiquei 1h do lado de um HB20 preto. 🤬 mais detalhes aqui: https://t.co/8dja75bdf3",hoje rolou um congestionamento cabuloso fiquei h do lado de um hb preto mais detalhes aqui,hoje rolou congestionamento cabuloso fiquei h lado hb preto detalhes aqui
2025-08-14 07:25:14+00:00,1921890958684474791,A **pós-venda lento** do Onix é **super de boa**. Parece que estou dirigindo uma carroça! 🤬 #OnixBrasil #Vlog,a pósvenda lento do onix é super de boa parece que estou dirigindo uma carroça,pósvenda lento onix super boa parece dirigindo carroça
2025-05-27 09:50:54+00:00,1273380499002691817,O HB20 tá **muito a frente**! A **potência do turbo** é **MUITO A FRENTE**! ✨ @blogdo_auto @Chevrolet ,o hb tá muito a frente a potência do turbo é muito a frente,hb tá frente potência turbo frente
2024-03-04 09:26:06+00:00,1971329699010408356,O HB20 tem um **câmbio travando** que é puro charme. Pena que a **câmbio travando** já está falhando. #Sarcasmo mais detalhes aqui: https://t.co/3fhjf7698j,o hb tem um câmbio travando que é puro charme pena que a câmbio travando já está falhando mais detalhes aqui,hb câmbio travando puro charme pena câmbio travando falhando detalhes aqui
2025-08-02 12:30:49+00:00,1012589512287513644,INACREDITÁVEL O HB20 me deu **quebradeira** hoje por causa da **acabamento interno**. @MarcaDoCarro 😭 #HB20Brasil #Vlog,inacreditável o hb me deu quebradeira hoje por causa da acabamento interno,inacreditável hb deu quebradeira hoje causa acabamento interno
2025-07-18 20:51:43+00:00,1695152668540918561,O HB20 tá **chave**! A **sistema Bluelink** é **MASSA**! ✅ #HB20Brasil #Vlog,o hb tá chave a sistema bluelink é massa,hb tá chave sistema bluelink massa
2025-09-26 16:48:47+00:00,1812824802921306456,O HB20 tá **chave**! A **conforto nos bancos** é **CHAVE**! 💖 mais detalhes aqui: https://t.co/cff7ih02gi,o hb tá chave a conforto nos bancos é chave mais detalhes aqui,hb tá chave conforto bancos chave detalhes aqui
2024-05-19 19:41:37+00:00,1504620014074274641,O HB20 tá **voando**! A **garantia de 5 anos** é **MASSA**! 🤩 **MDS** de boas o carro **tá ligado**? KKKKKK,o hb tá voando a garantia de anos é massa mds de boas o carro tá ligado kkkkkk,hb tá voando garantia anos massa mds boas carro tá ligado kkkkkk
2024-08-19 14:28:40+00:00,1828596640325483857,O HB20 tá **massa**! A **sistema Bluelink** é **SENSACIONAL**! 🔥 #HB20Brasil #Viagem,o hb tá massa a sistema bluelink é sensacional,hb tá massa sistema bluelink sensacional
2025-01-29 17:21:16+00:00,1870857043411527200,ISSO É UMA PIADA? O Onix me deu **zuado** hoje por causa da **consumo alto na cidade**. @MarcaDoCarro 🤮 **MDS** tá ligado o carro **tá ligado**? KKKKKK,isso é uma piada o onix me deu zuado hoje por causa da consumo alto na cidade mds tá ligado o carro tá ligado kkkkkk,piada onix deu zuado hoje causa consumo alto cidade mds tá ligado carro tá ligado kkkkkk
2024-03-18 16:44:37+00:00,1065211263246808959,PELO AMOR DE DEUS O Onix me deu **caro demais** hoje por causa da **suspensão dura**. @MarcaDoCarro 🤦‍♂️ **MDS** se liga o carro **tá ligado**? KKKKKK,pelo amor de deus o onix me deu caro demais hoje por causa da suspensão dura mds se liga o carro tá ligado kkkkkk,amor deus onix deu caro demais hoje causa suspensão dura mds liga carro tá ligado kkkkkk
2024-01-24 08:49:30+00:00,1293346188411588509,O HB20 tá **zero defeitos**! A **garantia de 5 anos** é **VALEU CADA CENTAVO**! 🚀 #HB20Brasil #Viagem,o hb tá zero defeitos a garantia de anos é valeu cada centavo,hb tá zero defeitos garantia anos valeu cada centavo
2024-08-26 11:58:58+00:00,1967039551528947440,O HB20 tá **topzera**! A **garantia de 5 anos** é **LINDO DEMAIS**! ✅ #HB20Brasil #Vlog,o hb tá topzera a garantia de anos é lindo demais,hb tá topzera garantia anos lindo demais
